domain,project,ID,type,time,num
mylyn,mylyn,192485,Y,35,4505
mylyn,mylyn,278105,N,57,4505
mylyn,mylyn,149940,N,5,4505
mylyn,mylyn,244016,N,0,4505
mylyn,mylyn,234767,N,0,4505
mylyn,mylyn,107659,N,1,4505
mylyn,mylyn,205963,N,7,4505
mylyn,mylyn,213098,N,36,4505
mylyn,mylyn,161832,N,0,4505
mylyn,mylyn,185351,N,1,4505
mylyn,mylyn,234767,Y,0,4505
mylyn,mylyn,107659,Y,1,4505
mylyn,mylyn,205963,Y,7,4505
mylyn,mylyn,134878,N,2,4505
mylyn,mylyn,230011,N,2,4505
mylyn,mylyn,269914,N,0,4505
mylyn,mylyn,178745,N,0,4505
mylyn,mylyn,136728,N,5,4505
mylyn,mylyn,194072,N,2,4505
mylyn,mylyn,295547,N,8,4505
mylyn,mylyn,154962,N,1,4505
mylyn,mylyn,151791,N,0,4505
mylyn,mylyn,134350,N,3,4505
mylyn,mylyn,181388,N,4,4505
mylyn,mylyn,197772,N,1,4505
mylyn,mylyn,195658,N,0,4505
mylyn,mylyn,161833,N,0,4505
mylyn,mylyn,193544,N,0,4505
mylyn,mylyn,202793,N,0,4505
mylyn,mylyn,212835,N,556,4505
mylyn,mylyn,154434,N,2,4505
mylyn,mylyn,166590,N,0,4505
mylyn,mylyn,147035,N,0,4505
mylyn,mylyn,310875,N,13,4505
mylyn,mylyn,212835,Y,556,4505
mylyn,mylyn,212307,N,3,4505
mylyn,mylyn,168176,N,0,4505
mylyn,mylyn,175311,N,4,4505
mylyn,mylyn,420014,N,0,4505
mylyn,mylyn,296077,N,0,4505
mylyn,mylyn,188524,N,0,4505
mylyn,mylyn,318539,N,341,4505
mylyn,mylyn,193545,N,0,4505
mylyn,mylyn,258024,N,72,4505
mylyn,mylyn,173990,N,14,4505
mylyn,mylyn,238469,N,0,4505
mylyn,mylyn,204644,N,0,4505
mylyn,mylyn,154435,N,5,4505
mylyn,mylyn,217857,N,0,4505
mylyn,mylyn,242433,N,1,4505
mylyn,mylyn,318539,Y,341,4505
mylyn,mylyn,157342,N,36,4505
mylyn,mylyn,238205,N,6,4505
mylyn,mylyn,186939,N,0,4505
mylyn,mylyn,265688,N,0,4505
mylyn,mylyn,242433,Y,1,4505
mylyn,mylyn,154964,N,1,4505
mylyn,mylyn,238205,Y,6,4505
mylyn,mylyn,134352,N,0,4505
mylyn,mylyn,186939,Y,0,4505
mylyn,mylyn,179276,N,0,4505
mylyn,mylyn,195660,N,4,4505
mylyn,mylyn,193546,N,0,4505
mylyn,mylyn,173991,N,1,4505
mylyn,mylyn,231335,N,401,4505
mylyn,mylyn,204645,N,0,4505
mylyn,mylyn,485287,N,0,4505
mylyn,mylyn,173727,N,41,4505
mylyn,mylyn,156286,N,3,4505
mylyn,mylyn,147037,N,1,4505
mylyn,mylyn,189054,N,3,4505
mylyn,mylyn,308763,N,89,4505
mylyn,mylyn,132503,N,0,4505
mylyn,mylyn,165271,N,1,4505
mylyn,mylyn,173727,Y,41,4505
mylyn,mylyn,252212,N,0,4505
mylyn,mylyn,308499,N,43,4505
mylyn,mylyn,117969,N,0,4505
mylyn,mylyn,183505,N,2,4505
mylyn,mylyn,124047,N,36,4505
mylyn,mylyn,214159,N,60,4505
mylyn,mylyn,171085,N,10,4505
mylyn,mylyn,203853,N,0,4505
mylyn,mylyn,160779,N,1,4505
mylyn,mylyn,208874,N,0,4505
mylyn,mylyn,276524,N,0,4505
mylyn,mylyn,165800,N,24,4505
mylyn,mylyn,231336,N,5,4505
mylyn,mylyn,281545,N,0,4505
mylyn,mylyn,308499,Y,43,4505
mylyn,mylyn,214159,Y,60,4505
mylyn,mylyn,176899,N,0,4505
mylyn,mylyn,308763,Y,89,4505
mylyn,mylyn,173728,N,3,4505
mylyn,mylyn,206496,N,78,4505
mylyn,mylyn,196190,N,153,4505
mylyn,mylyn,165800,Y,24,4505
mylyn,mylyn,194076,N,2,4505
mylyn,mylyn,327262,N,0,4505
mylyn,mylyn,288416,N,0,4505
mylyn,mylyn,206496,Y,78,4505
mylyn,mylyn,268597,N,0,4505
mylyn,mylyn,196190,Y,153,4505
mylyn,mylyn,180335,N,0,4505
mylyn,mylyn,161837,N,16,4505
mylyn,mylyn,160780,N,1015,4505
mylyn,mylyn,268597,Y,0,4505
mylyn,mylyn,180071,N,0,4505
mylyn,mylyn,154438,N,5,4505
mylyn,mylyn,194341,N,1,4505
mylyn,mylyn,160516,N,0,4505
mylyn,mylyn,161837,Y,16,4505
mylyn,mylyn,160780,Y,1015,4505
mylyn,mylyn,197248,N,0,4505
mylyn,mylyn,259877,N,0,4505
mylyn,mylyn,240058,N,0,4505
mylyn,mylyn,313786,N,7,4505
mylyn,mylyn,163159,N,1,4505
mylyn,mylyn,184564,N,4,4505
mylyn,mylyn,272562,N,119,4505
mylyn,mylyn,378001,N,4,4505
mylyn,mylyn,203855,N,0,4505
mylyn,mylyn,220239,N,212,4505
mylyn,mylyn,160781,N,35,4505
mylyn,mylyn,192492,N,0,4505
mylyn,mylyn,165802,N,834,4505
mylyn,mylyn,197513,N,4,4505
mylyn,mylyn,221032,N,0,4505
mylyn,mylyn,222089,N,31,4505
mylyn,mylyn,119557,N,1,4505
mylyn,mylyn,203855,Y,0,4505
mylyn,mylyn,249572,N,0,4505
mylyn,mylyn,160781,Y,35,4505
mylyn,mylyn,313786,Y,7,4505
mylyn,mylyn,152061,N,0,4505
mylyn,mylyn,125371,N,0,4505
mylyn,mylyn,196985,N,0,4505
mylyn,mylyn,135413,N,6,4505
mylyn,mylyn,188529,N,0,4505
mylyn,mylyn,165803,N,0,4505
mylyn,mylyn,135413,Y,6,4505
mylyn,mylyn,213898,N,2,4505
mylyn,mylyn,259879,N,1,4505
mylyn,mylyn,226054,N,1,4505
mylyn,mylyn,151269,N,0,4505
mylyn,mylyn,150212,N,1,4505
mylyn,mylyn,158404,N,2,4505
mylyn,mylyn,181923,N,0,4505
mylyn,mylyn,174788,N,71,4505
mylyn,mylyn,154176,N,0,4505
mylyn,mylyn,264900,N,188,4505
mylyn,mylyn,316166,N,0,4505
mylyn,mylyn,320923,N,1,4505
mylyn,mylyn,154969,N,1,4505
mylyn,mylyn,186680,N,2,4505
mylyn,mylyn,184566,N,3,4505
mylyn,mylyn,264900,Y,188,4505
mylyn,mylyn,180338,N,4,4505
mylyn,mylyn,286041,N,89,4505
mylyn,mylyn,286041,Y,89,4505
mylyn,mylyn,244553,N,147,4505
mylyn,mylyn,145192,N,2,4505
mylyn,mylyn,180338,Y,4,4505
mylyn,mylyn,175846,N,22,4505
mylyn,mylyn,130658,N,22,4505
mylyn,mylyn,179810,N,0,4505
mylyn,mylyn,176639,N,9,4505
mylyn,mylyn,209407,N,18,4505
mylyn,mylyn,244553,Y,147,4505
mylyn,mylyn,206236,N,2,4505
mylyn,mylyn,164219,N,3,4505
mylyn,mylyn,303483,N,3,4505
mylyn,mylyn,266751,N,13,4505
mylyn,mylyn,130658,Y,22,4505
mylyn,mylyn,194609,N,0,4505
mylyn,mylyn,206236,Y,2,4505
mylyn,mylyn,200687,N,66,4505
mylyn,mylyn,205708,N,0,4505
mylyn,mylyn,145193,N,3,4505
mylyn,mylyn,196195,N,0,4505
mylyn,mylyn,195138,N,4,4505
mylyn,mylyn,220771,N,0,4505
mylyn,mylyn,151007,N,36,4505
mylyn,mylyn,175583,N,119,4505
mylyn,mylyn,266752,N,0,4505
mylyn,mylyn,371134,N,0,4505
mylyn,mylyn,186682,N,2,4505
mylyn,mylyn,242969,N,322,4505
mylyn,mylyn,200952,N,1,4505
mylyn,mylyn,109783,N,3,4505
mylyn,mylyn,183511,N,2,4505
mylyn,mylyn,198838,N,0,4505
mylyn,mylyn,122996,N,23,4505
mylyn,mylyn,175583,Y,119,4505
mylyn,mylyn,242969,Y,322,4505
mylyn,mylyn,213901,N,107,4505
mylyn,mylyn,145194,N,3,4505
mylyn,mylyn,274152,N,0,4505
mylyn,mylyn,166599,N,2,4505
mylyn,mylyn,318019,N,13,4505
mylyn,mylyn,213901,Y,107,4505
mylyn,mylyn,209409,N,5,4505
mylyn,mylyn,375363,N,0,4505
mylyn,mylyn,190911,N,2,4505
mylyn,mylyn,472610,N,293,4505
mylyn,mylyn,193818,N,0,4505
mylyn,mylyn,232664,N,32,4505
mylyn,mylyn,318019,Y,13,4505
mylyn,mylyn,196725,N,1,4505
mylyn,mylyn,221301,N,1,4505
mylyn,mylyn,165807,N,60,4505
mylyn,mylyn,205710,N,2,4505
mylyn,mylyn,154444,N,5,4505
mylyn,mylyn,169771,N,1,4505
mylyn,mylyn,206503,N,0,4505
mylyn,mylyn,122469,N,1299,4505
mylyn,mylyn,165807,Y,60,4505
mylyn,mylyn,202275,N,5,4505
mylyn,mylyn,135682,N,5,4505
mylyn,mylyn,226851,N,7,4505
mylyn,mylyn,179813,N,0,4505
mylyn,mylyn,237950,N,45,4505
mylyn,mylyn,122469,Y,1299,4505
mylyn,mylyn,261998,N,2,4505
mylyn,mylyn,128812,N,1,4505
mylyn,mylyn,315114,N,0,4505
mylyn,mylyn,220774,N,478,4505
mylyn,mylyn,242179,N,2,4505
mylyn,mylyn,128812,Y,1,4505
mylyn,mylyn,237951,N,0,4505
mylyn,mylyn,254335,N,0,4505
mylyn,mylyn,220774,Y,478,4505
mylyn,mylyn,150746,N,5,4505
mylyn,mylyn,242179,Y,2,4505
mylyn,mylyn,219189,N,4,4505
mylyn,mylyn,254335,Y,0,4505
mylyn,mylyn,158674,N,1,4505
mylyn,mylyn,165809,N,160,4505
mylyn,mylyn,164752,N,0,4505
mylyn,mylyn,221039,N,1,4505
mylyn,mylyn,337841,N,6,4505
mylyn,mylyn,145197,N,3,4505
mylyn,mylyn,176908,N,0,4505
mylyn,mylyn,208619,N,0,4505
mylyn,mylyn,142026,N,0,4505
mylyn,mylyn,322250,N,5,4505
mylyn,mylyn,194349,N,1,4505
mylyn,mylyn,165809,Y,160,4505
mylyn,mylyn,164752,Y,0,4505
mylyn,mylyn,218661,N,0,4505
mylyn,mylyn,211526,N,0,4505
mylyn,mylyn,276269,Y,4,4505
mylyn,mylyn,124321,N,8,4505
mylyn,mylyn,142026,Y,0,4505
mylyn,mylyn,276269,N,4,4505
mylyn,mylyn,261735,N,0,4505
mylyn,mylyn,143612,N,5,4505
mylyn,mylyn,307452,N,0,4505
mylyn,mylyn,114808,N,68,4505
mylyn,mylyn,254072,N,0,4505
mylyn,mylyn,124321,Y,8,4505
mylyn,mylyn,194614,N,0,4505
mylyn,mylyn,168981,N,13,4505
mylyn,mylyn,248787,N,3,4505
mylyn,mylyn,236367,N,0,4505
mylyn,mylyn,114808,Y,68,4505
mylyn,mylyn,254072,Y,0,4505
mylyn,mylyn,189065,N,2,4505
mylyn,mylyn,197257,N,3,4505
mylyn,mylyn,203335,N,22,4505
mylyn,mylyn,193029,N,0,4505
mylyn,mylyn,214434,N,9,4505
mylyn,mylyn,278913,N,0,4505
mylyn,mylyn,248787,Y,3,4505
mylyn,mylyn,194615,N,0,4505
mylyn,mylyn,275478,N,0,4505
mylyn,mylyn,198579,N,7,4505
mylyn,mylyn,254866,N,0,4505
mylyn,mylyn,145199,N,32,4505
mylyn,mylyn,175853,N,5,4505
mylyn,mylyn,166604,N,0,4505
mylyn,mylyn,288427,N,0,4505
mylyn,mylyn,189066,N,0,4505
mylyn,mylyn,202279,N,5,4505
mylyn,mylyn,213378,N,1,4505
mylyn,mylyn,270722,N,141,4505
mylyn,mylyn,189066,Y,0,4505
mylyn,mylyn,198844,N,5,4505
mylyn,mylyn,287899,N,0,4505
mylyn,mylyn,114810,N,14,4505
mylyn,mylyn,211000,N,0,4505
mylyn,mylyn,270722,Y,141,4505
mylyn,mylyn,134101,N,0,4505
mylyn,mylyn,150485,N,0,4505
mylyn,mylyn,165812,N,3,4505
mylyn,mylyn,254867,N,0,4505
mylyn,mylyn,203601,N,60,4505
mylyn,mylyn,114810,Y,14,4505
mylyn,mylyn,168719,N,188,4505
mylyn,mylyn,207565,N,5,4505
mylyn,mylyn,215757,N,11,4505
mylyn,mylyn,200430,N,32,4505
mylyn,mylyn,300584,N,9,4505
mylyn,mylyn,119303,N,0,4505
mylyn,mylyn,203601,Y,60,4505
mylyn,mylyn,216550,N,6,4505
mylyn,mylyn,168719,Y,188,4505
mylyn,mylyn,278915,N,0,4505
mylyn,mylyn,154978,N,1,4505
mylyn,mylyn,307455,N,1,4505
mylyn,mylyn,109790,N,66,4505
mylyn,mylyn,107676,N,77,4505
mylyn,mylyn,289750,N,1,4505
mylyn,mylyn,254868,N,0,4505
mylyn,mylyn,271252,N,1,4505
mylyn,mylyn,107676,Y,77,4505
mylyn,mylyn,217872,N,0,4505
mylyn,mylyn,214701,N,2,4505
mylyn,mylyn,238220,N,0,4505
mylyn,mylyn,289750,Y,1,4505
mylyn,mylyn,170570,N,6,4505
mylyn,mylyn,193032,N,0,4505
mylyn,mylyn,125382,N,0,4505
mylyn,mylyn,217872,Y,0,4505
mylyn,mylyn,194882,N,0,4505
mylyn,mylyn,214701,Y,2,4505
mylyn,mylyn,217344,N,21,4505
mylyn,mylyn,266496,N,113,4505
mylyn,mylyn,197789,N,749,4505
mylyn,mylyn,196732,N,1,4505
mylyn,mylyn,277595,N,0,4505
mylyn,mylyn,217344,Y,21,4505
mylyn,mylyn,262004,N,0,4505
mylyn,mylyn,187219,N,0,4505
mylyn,mylyn,266496,Y,113,4505
mylyn,mylyn,174799,N,1,4505
mylyn,mylyn,207567,N,25,4505
mylyn,mylyn,119305,N,0,4505
mylyn,mylyn,262004,Y,0,4505
mylyn,mylyn,154980,N,0,4505
mylyn,mylyn,207567,Y,25,4505
mylyn,mylyn,350531,N,0,4505
mylyn,mylyn,496930,N,2,4505
mylyn,mylyn,247999,N,0,4505
mylyn,mylyn,300058,N,12,4505
mylyn,mylyn,212853,N,6,4505
mylyn,mylyn,166608,N,2,4505
mylyn,mylyn,196205,N,0,4505
mylyn,mylyn,250378,N,222,4505
mylyn,mylyn,340490,N,3,4505
mylyn,mylyn,164230,N,998,4505
mylyn,mylyn,316707,N,0,4505
mylyn,mylyn,225538,N,0,4505
mylyn,mylyn,409726,N,126,4505
mylyn,mylyn,136219,N,1,4505
mylyn,mylyn,165816,N,0,4505
mylyn,mylyn,247736,N,3,4505
mylyn,mylyn,237430,N,48,4505
mylyn,mylyn,333620,N,264,4505
mylyn,mylyn,176915,N,0,4505
mylyn,mylyn,242451,N,1,4505
mylyn,mylyn,166609,N,69,4505
mylyn,mylyn,262799,N,0,4505
mylyn,mylyn,253550,N,1,4505
mylyn,mylyn,137805,N,4,4505
mylyn,mylyn,332299,N,5,4505
mylyn,mylyn,167402,N,3,4505
mylyn,mylyn,206248,N,2,4505
mylyn,mylyn,255400,N,0,4505
mylyn,mylyn,166609,Y,69,4505
mylyn,mylyn,278919,N,0,4505
mylyn,mylyn,253550,Y,1,4505
mylyn,mylyn,232674,N,2,4505
mylyn,mylyn,132256,N,1,4505
mylyn,mylyn,193564,N,1,4505
mylyn,mylyn,278919,Y,0,4505
mylyn,mylyn,134106,N,0,4505
mylyn,mylyn,109530,N,126,4505
mylyn,mylyn,180087,N,34,4505
mylyn,mylyn,170838,N,3,4505
mylyn,mylyn,201492,N,342,4505
mylyn,mylyn,193564,Y,1,4505
mylyn,mylyn,198321,N,23,4505
mylyn,mylyn,109530,Y,126,4505
mylyn,mylyn,237167,N,0,4505
mylyn,mylyn,185901,N,3,4505
mylyn,mylyn,217612,N,0,4505
mylyn,mylyn,208363,N,18,4505
mylyn,mylyn,412106,N,51,4505
mylyn,mylyn,148905,N,0,4505
mylyn,mylyn,164232,N,3,4505
mylyn,mylyn,299532,N,0,4505
mylyn,mylyn,237167,Y,0,4505
mylyn,mylyn,185901,Y,3,4505
mylyn,mylyn,190658,N,67,4505
mylyn,mylyn,180352,N,2,4505
mylyn,mylyn,269407,N,0,4505
mylyn,mylyn,129086,N,15,4505
mylyn,mylyn,332300,N,6,4505
mylyn,mylyn,290812,N,1,4505
mylyn,mylyn,123801,N,3,4505
mylyn,mylyn,164761,N,1,4505
mylyn,mylyn,227126,N,2,4505
mylyn,mylyn,292662,N,0,4505
mylyn,mylyn,208628,N,0,4505
mylyn,mylyn,239282,N,0,4505
mylyn,mylyn,196208,N,895,4505
mylyn,mylyn,255402,N,0,4505
mylyn,mylyn,137543,N,2,4505
mylyn,mylyn,226598,N,75,4505
mylyn,mylyn,232676,N,2,4505
mylyn,mylyn,213121,N,3,4505
mylyn,mylyn,495613,N,2,4505
mylyn,mylyn,137543,Y,2,4505
mylyn,mylyn,214971,N,456,4505
mylyn,mylyn,148378,N,5,4505
mylyn,mylyn,196473,N,0,4505
mylyn,mylyn,104247,N,7,4505
mylyn,mylyn,213121,Y,3,4505
mylyn,mylyn,208629,N,0,4505
mylyn,mylyn,142036,N,0,4505
mylyn,mylyn,182996,N,2,4505
mylyn,mylyn,172690,N,0,4505
mylyn,mylyn,196209,N,2,4505
mylyn,mylyn,205458,N,53,4505
mylyn,mylyn,110061,N,0,4505
mylyn,mylyn,104247,Y,7,4505
mylyn,mylyn,240076,N,0,4505
mylyn,mylyn,495085,N,0,4505
mylyn,mylyn,219464,N,114,4505
mylyn,mylyn,205458,Y,53,4505
mylyn,mylyn,102662,N,4,4505
mylyn,mylyn,190660,N,4,4505
mylyn,mylyn,214179,N,1,4505
mylyn,mylyn,204930,N,13,4505
mylyn,mylyn,187489,N,0,4505
mylyn,mylyn,145472,N,0,4505
mylyn,mylyn,193567,N,0,4505
mylyn,mylyn,200702,N,0,4505
mylyn,mylyn,219464,Y,114,4505
mylyn,mylyn,165820,N,73,4505
mylyn,mylyn,102662,Y,4,4505
mylyn,mylyn,236377,N,0,4505
mylyn,mylyn,242983,N,10,4505
mylyn,mylyn,204930,Y,13,4505
mylyn,mylyn,242983,Y,10,4505
mylyn,mylyn,264917,N,3,4505
mylyn,mylyn,311426,Y,29,4505
mylyn,mylyn,311426,N,29,4505
mylyn,mylyn,237170,N,0,4505
mylyn,mylyn,165820,Y,73,4505
mylyn,mylyn,285265,N,10,4505
mylyn,mylyn,233999,N,77,4505
mylyn,mylyn,236377,Y,0,4505
mylyn,mylyn,291343,N,40,4505
mylyn,mylyn,154986,N,0,4505
mylyn,mylyn,185640,N,23,4505
mylyn,mylyn,176391,N,35,4505
mylyn,mylyn,233999,Y,77,4505
mylyn,mylyn,213123,N,1,4505
mylyn,mylyn,202817,N,0,4505
mylyn,mylyn,109534,N,0,4505
mylyn,mylyn,185640,Y,23,4505
mylyn,mylyn,211802,N,1,4505
mylyn,mylyn,166614,N,51,4505
mylyn,mylyn,199382,N,0,4505
mylyn,mylyn,109534,Y,0,4505
mylyn,mylyn,237171,N,0,4505
mylyn,mylyn,194097,N,0,4505
mylyn,mylyn,291343,Y,40,4505
mylyn,mylyn,247213,N,0,4505
mylyn,mylyn,197004,N,0,4505
mylyn,mylyn,138603,N,1,4505
mylyn,mylyn,384363,N,0,4505
mylyn,mylyn,185641,N,0,4505
mylyn,mylyn,237171,Y,0,4505
mylyn,mylyn,190662,N,180,4505
mylyn,mylyn,256198,N,58,4505
mylyn,mylyn,171107,N,13,4505
mylyn,mylyn,203875,N,2,4505
mylyn,mylyn,193569,N,0,4505
mylyn,mylyn,234529,N,0,4505
mylyn,mylyn,249856,N,7,4505
mylyn,mylyn,133054,N,11,4505
mylyn,mylyn,165822,N,62,4505
mylyn,mylyn,147324,N,0,4505
mylyn,mylyn,162651,N,0,4505
mylyn,mylyn,256198,Y,58,4505
mylyn,mylyn,439065,N,304,4505
mylyn,mylyn,198590,N,7,4505
mylyn,mylyn,142039,N,0,4505
mylyn,mylyn,307200,N,12,4505
mylyn,mylyn,203875,Y,2,4505
mylyn,mylyn,154195,N,1,4505
mylyn,mylyn,165822,Y,62,4505
mylyn,mylyn,193041,N,1,4505
mylyn,mylyn,140718,N,0,4505
mylyn,mylyn,439065,Y,304,4505
mylyn,mylyn,300065,N,9,4505
mylyn,mylyn,185642,N,0,4505
mylyn,mylyn,150760,N,4,4505
mylyn,mylyn,149703,N,1,4505
mylyn,mylyn,182471,N,1,4505
mylyn,mylyn,154195,Y,1,4505
mylyn,mylyn,178243,N,1,4505
mylyn,mylyn,175072,N,28,4505
mylyn,mylyn,123806,N,0,4505
mylyn,mylyn,286589,N,0,4505
mylyn,mylyn,214182,N,99,4505
mylyn,mylyn,161595,N,0,4505
mylyn,mylyn,214182,Y,99,4505
mylyn,mylyn,307994,N,5,4505
mylyn,mylyn,172694,N,3,4505
mylyn,mylyn,193042,N,1,4505
mylyn,mylyn,138605,N,1,4505
mylyn,mylyn,196742,N,1,4505
mylyn,mylyn,211012,N,0,4505
mylyn,mylyn,301124,N,19,4505
mylyn,mylyn,256993,N,53,4505
mylyn,mylyn,286590,N,42,4505
mylyn,mylyn,144155,N,0,4505
mylyn,mylyn,196742,Y,1,4505
mylyn,mylyn,265978,N,22,4505
mylyn,mylyn,263864,N,0,4505
mylyn,mylyn,301124,Y,19,4505
mylyn,mylyn,193043,N,1,4505
mylyn,mylyn,286590,Y,42,4505
mylyn,mylyn,265978,Y,22,4505
mylyn,mylyn,163975,N,31,4505
mylyn,mylyn,154726,N,2,4505
mylyn,mylyn,175074,N,0,4505
mylyn,mylyn,247745,N,3,4505
mylyn,mylyn,104253,N,43,4505
mylyn,mylyn,168732,N,0,4505
mylyn,mylyn,200443,N,5,4505
mylyn,mylyn,194365,N,0,4505
mylyn,mylyn,288441,N,8,4505
mylyn,mylyn,279192,N,0,4505
mylyn,mylyn,104253,Y,43,4505
mylyn,mylyn,288441,Y,8,4505
mylyn,mylyn,319624,N,15,4505
mylyn,mylyn,211014,N,0,4505
mylyn,mylyn,238497,N,0,4505
mylyn,mylyn,163712,N,2,4505
mylyn,mylyn,221056,N,0,4505
mylyn,mylyn,145214,N,3,4505
mylyn,mylyn,319624,Y,15,4505
mylyn,mylyn,451225,N,62,4505
mylyn,mylyn,163448,N,2,4505
mylyn,mylyn,120374,N,35,4505
mylyn,mylyn,134644,N,0,4505
mylyn,mylyn,159220,N,1,4505
mylyn,mylyn,319889,N,281,4505
mylyn,mylyn,220528,N,0,4505
mylyn,mylyn,186703,N,1,4505
mylyn,mylyn,103726,N,135,4505
mylyn,mylyn,120374,Y,35,4505
mylyn,mylyn,107690,N,7,4505
mylyn,mylyn,214186,N,6,4505
mylyn,mylyn,279722,N,0,4505
mylyn,mylyn,319889,Y,281,4505
mylyn,mylyn,159749,N,0,4505
mylyn,mylyn,158692,N,2,4505
mylyn,mylyn,103726,Y,135,4505
mylyn,mylyn,141251,N,0,4505
mylyn,mylyn,205730,N,0,4505
mylyn,mylyn,165827,N,66,4505
mylyn,mylyn,167941,N,406,4505
mylyn,mylyn,135966,N,23,4505
mylyn,mylyn,143101,N,0,4505
mylyn,mylyn,238498,N,91,4505
mylyn,mylyn,176133,N,2,4505
mylyn,mylyn,167941,Y,406,4505
mylyn,mylyn,154200,N,26,4505
mylyn,mylyn,165827,Y,66,4505
mylyn,mylyn,263867,N,1,4505
mylyn,mylyn,275230,N,106,4505
mylyn,mylyn,197010,N,0,4505
mylyn,mylyn,205202,N,3,4505
mylyn,mylyn,339445,N,25,4505
mylyn,mylyn,176398,N,61,4505
mylyn,mylyn,184590,N,3,4505
mylyn,mylyn,165035,N,4,4505
mylyn,mylyn,205995,N,0,4505
mylyn,mylyn,237706,N,9,4505
mylyn,mylyn,200974,N,0,4505
mylyn,mylyn,193575,N,0,4505
mylyn,mylyn,182212,N,1,4505
mylyn,mylyn,220001,N,1,4505
mylyn,mylyn,134910,N,0,4505
mylyn,mylyn,200446,N,5,4505
mylyn,mylyn,172699,N,123,4505
mylyn,mylyn,197275,N,0,4505
mylyn,mylyn,129625,N,0,4505
mylyn,mylyn,185912,N,0,4505
mylyn,mylyn,168471,N,0,4505
mylyn,mylyn,252505,N,235,4505
mylyn,mylyn,222644,N,0,4505
mylyn,mylyn,247220,N,24,4505
mylyn,mylyn,172699,Y,123,4505
mylyn,mylyn,102671,N,0,4505
mylyn,mylyn,191726,N,215,4505
mylyn,mylyn,347374,N,1,4505
mylyn,mylyn,213131,N,184,4505
mylyn,mylyn,432201,N,46,4505
mylyn,mylyn,175078,N,0,4505
mylyn,mylyn,198597,N,7,4505
mylyn,mylyn,102671,Y,0,4505
mylyn,mylyn,191726,Y,215,4505
mylyn,mylyn,487166,N,6,4505
mylyn,mylyn,209696,N,7,4505
mylyn,mylyn,208639,N,0,4505
mylyn,mylyn,174814,N,1,4505
mylyn,mylyn,163451,N,2,4505
mylyn,mylyn,170586,N,5,4505
mylyn,mylyn,333369,N,3,4505
mylyn,mylyn,217624,N,3,4505
mylyn,mylyn,159223,N,1,4505
mylyn,mylyn,174550,N,2,4505
mylyn,mylyn,209696,Y,7,4505
mylyn,mylyn,162130,N,0,4505
mylyn,mylyn,219474,N,9,4505
mylyn,mylyn,217360,N,0,4505
mylyn,mylyn,272590,N,0,4505
mylyn,mylyn,485582,N,0,4505
mylyn,mylyn,171115,N,74,4505
mylyn,mylyn,174550,Y,2,4505
mylyn,mylyn,199655,N,12,4505
mylyn,mylyn,123813,N,14,4505
mylyn,mylyn,244579,N,48,4505
mylyn,mylyn,260963,N,14,4505
mylyn,mylyn,144161,N,21,4505
mylyn,mylyn,171115,Y,74,4505
mylyn,mylyn,206526,N,210,4505
mylyn,mylyn,107165,N,10,4505
mylyn,mylyn,170587,N,4,4505
mylyn,mylyn,194106,N,2,4505
mylyn,mylyn,263870,N,0,4505
mylyn,mylyn,213397,N,24,4505
mylyn,mylyn,303509,N,137,4505
mylyn,mylyn,206526,Y,210,4505
mylyn,mylyn,107165,Y,10,4505
mylyn,mylyn,171116,N,3,4505
mylyn,mylyn,433260,N,22,4505
mylyn,mylyn,234538,N,420,4505
mylyn,mylyn,102409,N,4,4505
mylyn,mylyn,175080,N,0,4505
mylyn,mylyn,165831,N,60,4505
mylyn,mylyn,299017,N,0,4505
mylyn,mylyn,303509,Y,137,4505
mylyn,mylyn,104259,N,7,4505
mylyn,mylyn,276291,N,31,4505
mylyn,mylyn,433260,Y,22,4505
mylyn,mylyn,264928,N,0,4505
mylyn,mylyn,102409,Y,4,4505
mylyn,mylyn,441452,N,11,4505
mylyn,mylyn,165831,Y,60,4505
mylyn,mylyn,299546,N,5,4505
mylyn,mylyn,104259,Y,7,4505
mylyn,mylyn,205206,N,2,4505
mylyn,mylyn,237974,N,0,4505
mylyn,mylyn,235860,N,0,4505
mylyn,mylyn,283955,N,1,4505
mylyn,mylyn,224497,N,12,4505
mylyn,mylyn,112716,N,8,4505
mylyn,mylyn,175081,N,6,4505
mylyn,mylyn,281577,N,0,4505
mylyn,mylyn,313288,N,0,4505
mylyn,mylyn,297961,N,19,4505
mylyn,mylyn,203621,N,2,4505
mylyn,mylyn,112716,Y,8,4505
mylyn,mylyn,264929,N,119,4505
mylyn,mylyn,246431,N,4,4505
mylyn,mylyn,281577,Y,0,4505
mylyn,mylyn,288448,N,97,4505
mylyn,mylyn,168475,N,3,4505
mylyn,mylyn,151034,N,2,4505
mylyn,mylyn,279992,N,0,4505
mylyn,mylyn,146806,N,0,4505
mylyn,mylyn,211285,N,0,4505
mylyn,mylyn,283956,N,1,4505
mylyn,mylyn,288448,Y,97,4505
mylyn,mylyn,354513,N,47,4505
mylyn,mylyn,214192,N,14,4505
mylyn,mylyn,302190,N,77,4505
mylyn,mylyn,218156,N,0,4505
mylyn,mylyn,165833,N,45,4505
mylyn,mylyn,220006,N,6,4505
mylyn,mylyn,152356,N,0,4505
mylyn,mylyn,240354,N,0,4505
mylyn,mylyn,218156,Y,0,4505
mylyn,mylyn,239297,N,525,4505
mylyn,mylyn,264930,N,119,4505
