component,field,1,2,3,4,total
search,os,58,0,0,0,1866
search,priority,73,4,1,0,1866
search,product,29,0,0,0,1866
search,severity,57,1,0,0,1866
search,status,0,0,0,0,1866
search,version,46,1,0,0,1866
search 요약,,344,8,1,0,16794
searchframework,assignee,0,0,0,0,33
searchframework,component,0,0,0,0,33
searchframework,hardware,2,0,0,0,33
searchframework,os,1,0,0,0,33
searchframework,priority,2,0,0,0,33
searchframework,product,0,0,0,0,33
searchframework,severity,3,0,0,0,33
searchframework,status,0,0,0,0,33
searchframework,version,0,0,0,0,33
searchframework 요약,,8,0,0,0,297
security,assignee,0,0,0,0,279
security,component,10,0,0,0,279
security,hardware,3,0,0,0,279
security,os,3,0,0,0,279
security,priority,3,0,0,0,279
security,product,3,0,0,0,279
security,severity,14,0,0,0,279
security,status,0,0,0,0,279
security,version,6,2,0,0,279
security 요약,,42,2,0,0,2511
securitymanagement,assignee,0,0,0,0,3
securitymanagement,component,0,0,0,0,3
securitymanagement,hardware,0,0,0,0,3
securitymanagement,os,0,0,0,0,3
securitymanagement,priority,0,0,0,0,3
securitymanagement,product,0,0,0,0,3
securitymanagement,severity,0,0,0,0,3
securitymanagement,status,0,0,0,0,3
securitymanagement,version,0,0,0,0,3
securitymanagement 요약,,0,0,0,0,27
server,assignee,0,0,0,0,2535
server,component,36,0,0,0,2535
server,hardware,23,0,0,0,2535
server,os,27,0,0,0,2535
server,priority,22,1,0,0,2535
server,product,15,0,0,0,2535
server,severity,79,4,0,0,2535
server,status,0,0,0,0,2535
server,version,106,1,0,1,2535
server 요약,,308,6,0,1,22815
servercore,assignee,0,0,0,0,121
servercore,component,1,0,0,0,121
servercore,hardware,1,0,0,0,121
servercore,os,6,0,0,0,121
servercore,priority,10,1,0,0,121
servercore,product,0,0,0,0,121
servercore,severity,1,0,0,0,121
servercore,status,0,0,0,0,121
servercore,version,1,0,0,0,121
servercore 요약,,20,1,0,0,1089
service,assignee,0,0,0,0,21
service,component,1,0,0,0,21
service,hardware,0,0,0,0,21
service,os,0,0,0,0,21
service,priority,0,0,0,0,21
service,product,0,0,0,0,21
service,severity,3,0,0,0,21
service,status,0,0,0,0,21
service,version,0,0,0,0,21
service 요약,,4,0,0,0,189
servicemodel,assignee,0,0,0,0,14
servicemodel,component,1,0,0,0,14
servicemodel,hardware,0,0,0,0,14
servicemodel,os,0,0,0,0,14
servicemodel,priority,0,0,0,0,14
servicemodel,product,0,0,0,0,14
servicemodel,severity,0,0,0,0,14
servicemodel,status,0,0,0,0,14
servicemodel,version,0,0,0,0,14
servicemodel 요약,,1,0,0,0,126
services,assignee,0,0,0,0,7
services,component,0,0,0,0,7
services,hardware,0,0,0,0,7
services,os,0,0,0,0,7
services,priority,0,0,0,0,7
services,product,0,0,0,0,7
services,severity,1,0,0,0,7
services,status,0,0,0,0,7
services,version,0,0,0,0,7
services 요약,,1,0,0,0,63
setup,assignee,0,0,0,0,1336
setup,component,74,2,0,0,1336
setup,hardware,9,0,0,0,1336
setup,os,6,0,0,0,1336
setup,priority,5,1,0,0,1336
setup,product,48,0,0,0,1336
setup,severity,90,4,0,0,1336
setup,status,0,0,0,0,1336
setup,version,187,43,7,57,1336
setup 요약,,419,50,7,57,12024
shelled,assignee,0,0,0,0,4
shelled,component,0,0,0,0,4
shelled,hardware,0,0,0,0,4
shelled,os,0,0,0,0,4
shelled,priority,0,0,0,0,4
shelled,product,0,0,0,0,4
shelled,severity,0,0,0,0,4
shelled,status,0,0,0,0,4
shelled,version,0,0,0,0,4
shelled 요약,,0,0,0,0,36
side,assignee,0,0,0,0,113
side,component,13,0,0,0,113
side,hardware,3,0,0,0,113
side,os,3,0,0,0,113
side,priority,2,0,0,0,113
side,product,1,0,0,0,113
side,severity,5,0,0,0,113
side,status,0,0,0,0,113
side,version,7,1,0,0,113
side 요약,,34,1,0,0,1017
signing,assignee,0,0,0,0,136
signing,component,1,1,0,0,136
signing,hardware,1,0,0,0,136
signing,os,1,0,0,0,136
signing,priority,1,0,0,0,136
signing,product,0,1,0,0,136
signing,severity,5,0,0,0,136
signing,status,0,0,0,0,136
signing,version,9,0,0,0,136
signing 요약,,18,2,0,0,1224
simdebug,assignee,0,0,0,0,35
simdebug,component,0,0,0,0,35
simdebug,hardware,0,0,0,0,35
simdebug,os,0,0,0,0,35
simdebug,priority,0,0,0,0,35
simdebug,product,0,0,0,0,35
simdebug,severity,2,0,0,0,35
simdebug,status,0,0,0,0,35
simdebug,version,0,0,0,0,35
simdebug 요약,,2,0,0,0,315
simulation,assignee,0,0,0,0,20
simulation,component,0,0,0,0,20
simulation,hardware,0,0,0,0,20
simulation,os,0,0,0,0,20
simulation,priority,0,0,0,0,20
simulation,product,0,0,0,0,20
simulation,severity,0,0,0,0,20
simulation,status,0,0,0,0,20
simulation,version,0,0,0,0,20
simulation 요약,,0,0,0,0,180
site,assignee,0,0,0,0,20
site,component,0,0,0,0,20
site,hardware,1,0,0,0,20
site,os,1,0,0,0,20
site,priority,1,0,0,0,20
site,product,0,0,0,0,20
site,severity,3,0,0,0,20
site,status,0,0,0,0,20
site,version,3,0,0,0,20
site 요약,,9,0,0,0,180
smells,assignee,0,0,0,0,1
smells,component,1,0,0,0,1
smells,hardware,0,0,0,0,1
smells,os,0,0,0,0,1
smells,priority,0,0,0,0,1
smells,product,0,0,0,0,1
smells,severity,0,0,0,0,1
smells,status,0,0,0,0,1
smells,version,0,0,0,0,1
smells 요약,,1,0,0,0,9
snaps,assignee,0,0,0,0,21
snaps,component,1,0,0,0,21
snaps,hardware,0,0,0,0,21
snaps,os,0,0,0,0,21
snaps,priority,0,0,0,0,21
snaps,product,0,0,0,0,21
snaps,severity,2,0,0,0,21
snaps,status,0,0,0,0,21
snaps,version,2,0,0,0,21
snaps 요약,,5,0,0,0,189
snipmatch,assignee,0,0,0,0,273
snipmatch,component,4,0,0,0,273
snipmatch,hardware,1,0,0,0,273
snipmatch,os,2,1,0,0,273
snipmatch,priority,4,0,0,0,273
snipmatch,product,0,0,0,0,273
snipmatch,severity,14,2,0,0,273
snipmatch,status,0,0,0,0,273
snipmatch,version,13,1,0,0,273
snipmatch 요약,,38,4,0,0,2457
spdy,assignee,0,0,0,0,57
spdy,component,0,0,0,0,57
spdy,hardware,0,0,0,0,57
spdy,os,0,0,0,0,57
spdy,priority,0,0,0,0,57
spdy,product,0,0,0,0,57
spdy,severity,1,0,0,0,57
spdy,status,0,0,0,0,57
spdy,version,2,0,0,0,57
spdy 요약,,3,0,0,0,513
sshslaves,assignee,0,0,0,0,2
sshslaves,component,0,0,0,0,2
sshslaves,hardware,0,0,0,0,2
sshslaves,os,0,0,0,0,2
sshslaves,priority,0,0,0,0,2
sshslaves,product,0,0,0,0,2
sshslaves,severity,0,0,0,0,2
sshslaves,status,0,0,0,0,2
sshslaves,version,0,0,0,0,2
sshslaves 요약,,0,0,0,0,18
standalone,assignee,0,0,0,0,26
standalone,component,0,0,0,0,26
standalone,hardware,0,0,0,0,26
standalone,os,0,0,0,0,26
standalone,priority,0,0,0,0,26
standalone,product,0,0,0,0,26
standalone,severity,1,0,0,0,26
standalone,status,0,0,0,0,26
standalone,version,1,0,0,0,26
standalone 요약,,2,0,0,0,234
start,assignee,0,0,0,0,71
start,component,1,0,0,0,71
start,hardware,0,0,0,0,71
start,os,0,0,0,0,71
start,priority,0,0,0,0,71
start,product,0,0,0,0,71
start,severity,3,0,0,0,71
start,status,0,0,0,0,71
start,version,2,0,0,0,71
start 요약,,6,0,0,0,639
statesystem,assignee,0,0,0,0,8
statesystem,component,0,0,0,0,8
statesystem,hardware,0,0,0,0,8
statesystem,os,0,0,0,0,8
statesystem,priority,0,0,0,0,8
statesystem,product,0,0,0,0,8
statesystem,severity,0,0,0,0,8
statesystem,status,0,0,0,0,8
statesystem,version,0,0,0,0,8
statesystem 요약,,0,0,0,0,72
storage,assignee,0,0,0,0,34
storage,component,1,0,0,0,34
storage,hardware,0,0,0,0,34
storage,os,2,0,0,0,34
storage,priority,1,0,0,0,34
storage,product,0,0,0,0,34
storage,severity,2,0,0,0,34
storage,status,0,0,0,0,34
storage,version,0,0,0,0,34
storage 요약,,6,0,0,0,306
stw,assignee,0,0,0,0,2
stw,component,0,0,0,0,2
stw,hardware,0,0,0,0,2
stw,os,0,0,0,0,2
stw,priority,0,0,0,0,2
stw,product,0,0,0,0,2
stw,severity,1,0,0,0,2
stw,status,0,0,0,0,2
stw,version,1,0,0,0,2
stw 요약,,2,0,0,0,18
svn,assignee,0,0,0,0,14
svn,component,1,0,0,0,14
svn,hardware,0,0,0,0,14
svn,os,2,0,0,0,14
svn,priority,1,0,0,0,14
svn,product,0,0,0,0,14
svn,severity,2,0,0,0,14
svn,status,0,0,0,0,14
svn,version,0,0,0,0,14
svn 요약,,6,0,0,0,126
swing,assignee,0,0,0,0,241
swing,component,2,0,0,0,241
swing,hardware,5,0,0,0,241
swing,os,6,0,0,0,241
swing,priority,1,0,0,0,241
swing,product,2,0,0,0,241
swing,severity,20,3,0,0,241
swing,status,0,0,0,0,241
swing,version,3,0,0,0,241
swing 요약,,39,3,0,0,2169
swt,assignee,0,0,0,0,13914
swt,component,284,25,3,0,13914
swt,hardware,134,2,0,0,13914
swt,os,673,16,0,0,13914
swt,priority,236,16,2,0,13914
swt,product,349,9,1,0,13914
swt,severity,616,36,3,0,13914
swt,status,0,0,0,0,13914
swt,version,739,31,5,0,13914
swt 요약,,3031,135,14,0,125226
swt/jface,assignee,0,0,0,0,3
swt/jface,component,0,0,0,0,3
swt/jface,hardware,0,0,0,0,3
swt/jface,os,0,0,0,0,3
swt/jface,priority,0,0,0,0,3
swt/jface,product,0,0,0,0,3
swt/jface,severity,0,0,0,0,3
swt/jface,status,0,0,0,0,3
swt/jface,version,1,0,0,0,3
swt/jface 요약,,1,0,0,0,27
swtbot,assignee,0,0,0,0,657
swtbot,component,3,0,0,0,657
swtbot,hardware,66,0,0,0,657
swtbot,os,63,1,0,0,657
swtbot,priority,28,0,0,0,657
swtbot,product,0,0,0,0,657
swtbot,severity,13,0,0,0,657
swtbot,status,0,0,0,0,657
swtbot,version,48,0,0,0,657
swtbot 요약,,221,1,0,0,5913
sync,assignee,0,0,0,0,218
sync,component,18,0,0,0,218
sync,hardware,6,0,0,0,218
sync,os,8,0,0,0,218
sync,priority,2,0,0,0,218
sync,product,0,0,0,0,218
sync,severity,9,1,0,0,218
sync,status,0,0,0,0,218
sync,version,12,0,0,0,218
sync 요약,,55,1,0,0,1962
sys,assignee,0,0,0,0,7
sys,component,1,0,0,0,7
sys,hardware,0,0,0,0,7
sys,os,0,0,0,0,7
sys,priority,0,0,0,0,7
sys,product,0,0,0,0,7
sys,severity,0,0,0,0,7
sys,status,0,0,0,0,7
sys,version,0,0,0,0,7
sys 요약,,1,0,0,0,63
sysml,assignee,0,0,0,0,455
sysml,component,31,0,0,0,455
sysml,hardware,12,0,0,0,455
sysml,os,12,0,0,0,455
sysml,priority,1,0,0,0,455
sysml,product,0,0,0,0,455
sysml,severity,57,2,0,0,455
sysml,status,0,0,0,0,455
sysml,version,51,6,1,0,455
sysml 요약,,164,8,1,0,4095
table,assignee,0,0,0,0,364
table,component,13,1,0,0,364
table,hardware,21,0,0,0,364
table,os,20,0,0,0,364
table,priority,4,0,0,0,364
table,product,0,0,0,0,364
table,severity,24,0,1,0,364
table,status,0,0,0,0,364
table,version,15,0,0,0,364
table 요약,,97,1,1,0,3276
tablecombo,assignee,0,0,0,0,27
tablecombo,component,0,0,0,0,27
tablecombo,hardware,0,0,0,0,27
tablecombo,os,0,0,0,0,27
tablecombo,priority,0,0,0,0,27
tablecombo,product,0,0,0,0,27
tablecombo,severity,1,0,0,0,27
tablecombo,status,0,0,0,0,27
tablecombo,version,1,0,0,0,27
tablecombo 요약,,2,0,0,0,243
target,assignee,0,0,0,0,291
target,component,2,0,0,0,291
target,hardware,4,0,0,0,291
target,os,7,0,0,0,291
target,priority,12,1,0,0,291
target,product,1,0,0,0,291
target,severity,14,1,0,0,291
target,status,0,0,0,0,291
target,version,5,0,0,0,291
target 요약,,45,2,0,0,2619
targets,assignee,0,0,0,0,104
targets,component,1,0,0,0,104
targets,hardware,3,0,0,0,104
targets,os,3,0,0,0,104
targets,priority,5,0,0,0,104
targets,product,0,0,0,0,104
targets,severity,3,0,0,0,104
targets,status,0,0,0,0,104
targets,version,0,0,0,0,104
targets 요약,,15,0,0,0,936
targlets,assignee,0,0,0,0,94
targlets,component,4,0,0,0,94
targlets,hardware,0,0,0,0,94
targlets,os,0,0,0,0,94
targlets,priority,0,0,0,0,94
targlets,product,3,0,0,0,94
targlets,severity,3,0,0,0,94
targlets,status,0,0,0,0,94
targlets,version,12,1,3,3,94
targlets 요약,,22,1,3,3,846
tasks,assignee,0,0,0,0,2733
tasks,component,74,4,0,0,2733
tasks,hardware,9,0,0,0,2733
tasks,os,22,1,0,0,2733
tasks,priority,417,61,18,16,2733
tasks,product,2,0,0,0,2733
tasks,severity,224,7,1,1,2733
tasks,status,0,0,0,0,2733
tasks,version,32,0,0,0,2733
tasks 요약,,780,73,19,17,24597
tcl,assignee,0,0,0,0,93
tcl,component,0,0,0,0,93
tcl,hardware,0,0,0,0,93
tcl,os,0,0,0,0,93
tcl,priority,1,0,0,0,93
tcl,product,0,0,0,0,93
tcl,severity,1,0,0,0,93
tcl,status,0,0,0,0,93
tcl,version,27,1,0,0,93
tcl 요약,,29,1,0,0,837
team,assignee,0,0,0,0,7220
team,component,59,6,0,0,7220
team,hardware,20,0,0,0,7220
team,os,35,0,0,0,7220
team,priority,590,42,2,0,7220
team,product,96,0,0,0,7220
team,severity,250,2,0,1,7220
team,status,0,0,0,0,7220
team,version,84,3,0,0,7220
team 요약,,1134,53,2,1,64980
technologies,assignee,0,0,0,0,228
technologies,component,9,0,0,0,228
technologies,hardware,1,0,0,0,228
technologies,os,1,0,0,0,228
technologies,priority,70,26,1,0,228
technologies,product,0,0,0,0,228
technologies,severity,15,1,0,0,228
technologies,status,0,0,0,0,228
technologies,version,11,1,0,0,228
technologies 요약,,107,28,1,0,2052
templates,assignee,0,0,0,0,248
templates,component,3,0,0,0,248
templates,hardware,0,0,0,0,248
templates,os,0,0,0,0,248
templates,priority,7,0,0,0,248
templates,product,1,0,0,0,248
templates,severity,7,1,0,0,248
templates,status,0,0,0,0,248
templates,version,16,3,3,2,248
templates 요약,,34,4,3,2,2232
teneo,assignee,0,0,0,0,425
teneo,component,7,0,0,0,425
teneo,hardware,2,0,0,0,425
teneo,os,1,0,0,0,425
teneo,priority,7,0,0,0,425
teneo,product,6,0,0,0,425
teneo,severity,6,0,0,0,425
teneo,status,0,0,0,0,425
teneo,version,30,2,0,0,425
teneo 요약,,59,2,0,0,3825
test,assignee,0,0,0,0,94
test,component,4,0,0,0,94
test,hardware,1,0,0,0,94
test,os,2,0,0,0,94
test,priority,0,0,0,0,94
test,product,0,0,0,0,94
test,severity,8,0,0,0,94
test,status,0,0,0,0,94
test,version,0,0,0,0,94
test 요약,,15,0,0,0,846
testharness,assignee,0,0,0,0,9
testharness,component,1,0,0,0,9
testharness,hardware,0,0,0,0,9
testharness,os,0,0,0,0,9
testharness,priority,0,0,0,0,9
testharness,product,0,0,0,0,9
testharness,severity,0,0,0,0,9
testharness,status,0,0,0,0,9
testharness,version,0,0,0,0,9
testharness 요약,,1,0,0,0,81
testing,assignee,0,0,0,0,3
testing,component,1,0,0,0,3
testing,hardware,0,0,0,0,3
testing,os,0,0,0,0,3
testing,priority,0,0,0,0,3
testing,product,0,0,0,0,3
testing,severity,0,0,0,0,3
testing,status,0,0,0,0,3
testing,version,0,0,0,0,3
testing 요약,,1,0,0,0,27
tests,assignee,0,0,0,0,25
tests,component,0,0,0,0,25
tests,hardware,0,0,0,0,25
tests,os,1,0,0,0,25
tests,priority,0,0,0,0,25
tests,product,0,0,0,0,25
tests,severity,0,0,0,0,25
tests,status,0,0,0,0,25
tests,version,0,0,0,0,25
tests 요약,,1,0,0,0,225
testsuite,assignee,0,0,0,0,240
testsuite,component,6,0,0,0,240
testsuite,hardware,4,0,0,0,240
testsuite,os,4,0,0,0,240
testsuite,priority,1,1,0,0,240
testsuite,product,0,0,0,0,240
testsuite,severity,20,0,0,0,240
testsuite,status,0,0,0,0,240
testsuite,version,8,0,0,0,240
testsuite 요약,,43,1,0,0,2160
texo,assignee,0,0,0,0,311
texo,component,1,0,0,0,311
texo,hardware,0,0,0,0,311
texo,os,0,0,0,0,311
texo,priority,0,0,0,0,311
texo,product,1,0,0,0,311
texo,severity,4,1,0,0,311
texo,status,0,0,0,0,311
texo,version,1,0,0,0,311
texo 요약,,7,1,0,0,2799
text,assignee,0,0,0,0,11818
text,component,247,13,1,0,11818
text,hardware,290,0,0,0,11818
text,os,366,4,0,0,11818
text,priority,589,11,3,0,11818
text,product,119,3,0,0,11818
text,severity,801,17,3,1,11818
text,status,0,0,0,0,11818
text,version,230,10,0,1,11818
text 요약,,2642,58,7,2,106362
timeserieschart,assignee,0,0,0,0,4
timeserieschart,component,0,0,0,0,4
timeserieschart,hardware,0,0,0,0,4
timeserieschart,os,0,0,0,0,4
timeserieschart,priority,0,0,0,0,4
timeserieschart,product,0,0,0,0,4
timeserieschart,severity,0,0,0,0,4
timeserieschart,status,0,0,0,0,4
timeserieschart,version,1,0,0,0,4
timeserieschart 요약,,1,0,0,0,36
tmf,assignee,0,0,0,0,335
tmf,component,57,0,0,0,335
tmf,hardware,0,0,0,0,335
tmf,os,1,0,0,0,335
tmf,priority,0,0,0,0,335
tmf,product,57,0,0,0,335
tmf,severity,19,1,0,0,335
tmf,status,0,0,0,0,335
tmf,version,59,0,0,0,335
tmf 요약,,193,1,0,0,3015
tool,assignee,0,0,0,0,860
tool,component,9,0,1,0,860
tool,hardware,1,0,0,0,860
tool,os,6,0,0,0,860
tool,priority,88,3,0,0,860
tool,product,1,0,0,0,860
tool,severity,42,2,0,0,860
tool,status,0,0,0,0,860
tool,version,21,2,0,0,860
tool 요약,,168,7,1,0,7740
toolbox,assignee,0,0,0,0,8
toolbox,component,0,0,0,0,8
toolbox,hardware,0,0,0,0,8
toolbox,os,0,0,0,0,8
toolbox,priority,1,0,0,0,8
toolbox,product,0,0,0,0,8
toolbox,severity,1,0,0,0,8
toolbox,status,0,0,0,0,8
toolbox,version,0,0,0,0,8
toolbox 요약,,2,0,0,0,72
tooling,assignee,0,0,0,0,545
tooling,component,29,1,0,0,545
tooling,hardware,6,0,0,0,545
tooling,os,11,0,0,0,545
tooling,priority,2,0,0,0,545
tooling,product,2,0,0,0,545
tooling,severity,32,1,0,0,545
tooling,status,0,0,0,0,545
tooling,version,12,0,0,0,545
tooling 요약,,94,2,0,0,4905
tools,assignee,0,0,0,0,2435
tools,component,47,1,0,0,2435
tools,hardware,54,0,0,0,2435
tools,os,62,0,0,0,2435
tools,priority,117,9,8,1,2435
tools,product,4,0,0,0,2435
tools,severity,116,4,1,0,2435
tools,status,0,0,0,0,2435
tools,version,31,3,0,0,2435
tools 요약,,431,17,9,1,21915
toolset,assignee,0,0,0,0,79
toolset,component,18,0,0,0,79
toolset,hardware,0,0,0,0,79
toolset,os,0,0,0,0,79
toolset,priority,1,0,0,0,79
toolset,product,0,0,0,0,79
toolset,severity,2,0,0,0,79
toolset,status,0,0,0,0,79
toolset,version,2,0,0,0,79
toolset 요약,,23,0,0,0,711
toolsmiths,assignee,0,0,0,0,28
toolsmiths,component,8,0,0,0,28
toolsmiths,hardware,0,0,0,0,28
toolsmiths,os,0,0,0,0,28
toolsmiths,priority,0,0,0,0,28
toolsmiths,product,0,0,0,0,28
toolsmiths,severity,0,0,0,0,28
toolsmiths,status,0,0,0,0,28
toolsmiths,version,0,0,0,0,28
toolsmiths 요약,,8,0,0,0,252
trac,assignee,0,0,0,0,550
trac,component,7,1,0,0,550
trac,hardware,0,0,0,0,550
trac,os,1,0,0,0,550
trac,priority,52,4,1,0,550
trac,product,0,1,0,0,550
trac,severity,17,1,0,0,550
trac,status,0,0,0,0,550
trac,version,7,1,0,0,550
trac 요약,,84,8,1,0,4950
transaction,assignee,0,0,0,0,429
transaction,component,65,0,0,0,429
transaction,hardware,0,0,0,0,429
transaction,os,0,0,0,0,429
transaction,priority,17,1,0,0,429
transaction,product,63,0,0,0,429
transaction,severity,9,0,0,0,429
transaction,status,0,0,0,0,429
transaction,version,34,4,1,0,429
transaction 요약,,188,5,1,0,3861
transformation,assignee,0,0,0,0,77
transformation,component,0,1,0,0,77
transformation,hardware,0,0,0,0,77
transformation,os,0,0,0,0,77
transformation,priority,0,0,0,0,77
transformation,product,1,0,0,0,77
transformation,severity,0,0,0,0,77
transformation,status,0,0,0,0,77
transformation,version,2,0,0,0,77
transformation 요약,,3,1,0,0,693
transformations,assignee,0,0,0,0,53
transformations,component,0,0,0,0,53
transformations,hardware,0,0,0,0,53
transformations,os,1,0,0,0,53
transformations,priority,1,0,0,0,53
transformations,product,0,0,0,0,53
transformations,severity,1,0,0,0,53
transformations,status,0,0,0,0,53
transformations,version,4,4,1,0,53
transformations 요약,,7,4,1,0,477
translations,assignee,0,0,0,0,141
translations,component,4,0,0,0,141
translations,hardware,1,0,0,0,141
translations,os,2,0,0,0,141
translations,priority,2,0,0,0,141
translations,product,2,0,0,0,141
translations,severity,3,0,1,0,141
translations,status,0,0,0,0,141
translations,version,4,0,0,0,141
translations 요약,,18,0,1,0,1269
tree,assignee,0,0,0,0,37
tree,component,0,0,0,0,37
tree,hardware,0,0,0,0,37
tree,os,0,0,0,0,37
tree,priority,2,0,0,0,37
tree,product,0,0,0,0,37
tree,severity,1,0,0,0,37
tree,status,0,0,0,0,37
tree,version,0,0,0,0,37
tree 요약,,3,0,0,0,333
treemapper,assignee,0,0,0,0,8
treemapper,component,0,0,0,0,8
treemapper,hardware,0,0,0,0,8
treemapper,os,1,0,0,0,8
treemapper,priority,0,0,0,0,8
treemapper,product,0,0,0,0,8
treemapper,severity,1,0,0,0,8
treemapper,status,0,0,0,0,8
treemapper,version,0,0,0,0,8
treemapper 요약,,2,0,0,0,72
twitterhub,assignee,0,0,0,0,52
twitterhub,component,0,0,0,0,52
twitterhub,hardware,0,0,0,0,52
twitterhub,os,0,0,0,0,52
twitterhub,priority,0,0,0,0,52
twitterhub,product,0,0,0,0,52
twitterhub,severity,2,0,0,0,52
twitterhub,status,0,0,0,0,52
twitterhub,version,0,0,0,0,52
twitterhub 요약,,2,0,0,0,468
tycho,assignee,0,0,0,0,11
tycho,component,1,0,0,0,11
tycho,hardware,0,0,0,0,11
tycho,os,0,0,0,0,11
tycho,priority,0,0,0,0,11
tycho,product,1,0,0,0,11
tycho,severity,0,0,0,0,11
tycho,status,0,0,0,0,11
tycho,version,1,0,0,0,11
tycho 요약,,3,0,0,0,99
ua,assignee,0,0,0,0,103
ua,component,0,0,0,0,103
ua,hardware,1,0,0,0,103
ua,os,2,0,0,0,103
ua,priority,5,0,0,0,103
ua,product,0,0,0,0,103
ua,severity,6,0,0,0,103
ua,status,0,0,0,0,103
ua,version,1,0,0,0,103
ua 요약,,15,0,0,0,927
ucum,assignee,0,0,0,0,4
ucum,component,0,0,0,0,4
ucum,hardware,0,0,0,0,4
ucum,os,0,0,0,0,4
ucum,priority,1,0,0,0,4
ucum,product,0,0,0,0,4
ucum,severity,1,0,0,0,4
ucum,status,0,0,0,0,4
ucum,version,0,0,0,0,4
ucum 요약,,2,0,0,0,36
ui,assignee,0,0,0,0,69589
ui,component,934,78,5,1,69589
ui,hardware,959,6,0,0,69589
ui,os,1298,13,0,0,69589
ui,priority,2770,155,36,22,69589
ui,product,485,22,2,1,69589
ui,severity,3044,132,20,1,69589
ui,status,0,0,0,0,69589
ui,version,1661,60,4,8,69589
ui 요약,,11151,466,67,33,626301
units,assignee,0,0,0,0,35
units,component,0,0,0,0,35
units,hardware,4,0,0,0,35
units,os,5,0,0,0,35
units,priority,1,2,0,0,35
units,product,0,0,0,0,35
units,severity,4,0,0,0,35
units,status,0,0,0,0,35
units,version,2,0,0,0,35
units 요약,,16,2,0,0,315
unknown,assignee,0,0,0,0,850
unknown,component,49,11,0,0,850
unknown,hardware,4,0,0,0,850
unknown,os,5,0,0,0,850
unknown,priority,13,1,0,0,850
unknown,product,46,11,0,0,850
unknown,severity,49,0,0,0,850
unknown,status,0,0,0,0,850
unknown,version,35,0,0,0,850
unknown 요약,,201,23,0,0,7650
updater,assignee,0,0,0,0,154
updater,component,1,0,0,0,154
updater,hardware,0,0,0,0,154
updater,os,0,0,0,0,154
updater,priority,1,0,0,0,154
updater,product,1,0,0,0,154
updater,severity,1,1,0,0,154
updater,status,0,0,0,0,154
updater,version,2,0,0,0,154
updater 요약,,6,1,0,0,1386
updatesite,assignee,0,0,0,0,189
updatesite,component,0,0,0,0,189
updatesite,hardware,2,0,0,0,189
updatesite,os,2,0,0,0,189
updatesite,priority,0,0,0,0,189
updatesite,product,0,0,0,0,189
updatesite,severity,4,0,0,0,189
updatesite,status,0,0,0,0,189
updatesite,version,2,0,0,0,189
updatesite 요약,,10,0,0,0,1701
usagedatacollector,assignee,0,0,0,0,161
usagedatacollector,component,7,0,0,0,161
usagedatacollector,hardware,0,0,0,0,161
usagedatacollector,os,1,0,0,0,161
usagedatacollector,priority,13,0,0,0,161
usagedatacollector,product,0,0,0,0,161
usagedatacollector,severity,5,1,0,0,161
usagedatacollector,status,0,0,0,0,161
usagedatacollector,version,3,0,0,0,161
usagedatacollector 요약,,29,1,0,0,1449
usecases,assignee,0,0,0,0,19
usecases,component,1,0,0,0,19
usecases,hardware,0,0,0,0,19
usecases,os,0,0,0,0,19
usecases,priority,10,0,0,0,19
usecases,product,0,0,0,0,19
usecases,severity,2,0,0,0,19
usecases,status,0,0,0,0,19
usecases,version,1,0,0,0,19
usecases 요약,,14,0,0,0,171
user,assignee,0,0,0,0,14
user,component,0,0,0,0,14
user,hardware,0,0,0,0,14
user,os,1,0,0,0,14
user,priority,0,0,0,0,14
user,product,0,0,0,0,14
user,severity,0,0,0,0,14
user,status,0,0,0,0,14
user,version,0,0,0,0,14
user 요약,,1,0,0,0,126
userassistance,assignee,0,0,0,0,4987
userassistance,component,100,7,0,0,4987
userassistance,hardware,27,1,0,0,4987
userassistance,os,54,3,0,0,4987
userassistance,priority,168,8,1,0,4987
userassistance,product,16,0,0,0,4987
userassistance,severity,152,6,1,0,4987
userassistance,status,0,0,0,0,4987
userassistance,version,116,8,0,0,4987
userassistance 요약,,633,33,2,0,44883
userinterface,assignee,0,0,0,0,322
userinterface,component,10,0,0,0,322
userinterface,hardware,0,0,0,0,322
userinterface,os,0,0,0,0,322
userinterface,priority,1,0,0,0,322
userinterface,product,10,0,0,0,322
userinterface,severity,8,0,0,0,322
userinterface,status,0,0,0,0,322
userinterface,version,5,4,0,0,322
userinterface 요약,,34,4,0,0,2898
usert&gt;equinox&gt;p2),assignee,0,0,0,0,4952
usert&gt;equinox&gt;p2),component,68,0,0,0,4952
usert&gt;equinox&gt;p2),hardware,15,0,0,0,4952
usert&gt;equinox&gt;p2),os,37,0,0,0,4952
usert&gt;equinox&gt;p2),priority,173,23,3,1,4952
usert&gt;equinox&gt;p2),product,44,1,0,0,4952
usert&gt;equinox&gt;p2),severity,158,14,3,0,4952
usert&gt;equinox&gt;p2),status,0,0,0,0,4952
usert&gt;equinox&gt;p2),version,49,1,0,0,4952
usert&gt;equinox&gt;p2) 요약,,544,39,6,1,44568
util,assignee,0,0,0,0,27
util,component,0,0,0,0,27
util,hardware,0,0,0,0,27
util,os,0,0,0,0,27
util,priority,0,0,0,0,27
util,product,0,0,0,0,27
util,severity,1,0,0,0,27
util,status,0,0,0,0,27
util,version,0,0,0,0,27
util 요약,,1,0,0,0,243
utilities,assignee,0,0,0,0,90
