domain,project,field,1,2,3,4,total
technology,uomo,os,7,0,0,0,48
technology,uomo,priority,6,4,0,0,48
technology,uomo,hardware,4,0,0,0,48
technology,uomo,version,2,0,0,0,48
technology,uomo,component,0,0,0,0,48
technology,uomo,severity,6,0,0,0,48
technology,uomo,assignee,0,0,0,0,48
technology,uomo,product,0,0,0,0,48
technology,uomo,status,0,0,0,0,48
eclipse,incubator,os,0,0,0,0,48
eclipse,incubator,priority,0,0,0,0,48
eclipse,incubator,hardware,0,0,0,0,48
eclipse,incubator,version,1,0,0,0,48
eclipse,incubator,component,1,0,0,0,48
eclipse,incubator,severity,2,0,0,0,48
eclipse,incubator,assignee,0,0,0,0,48
eclipse,incubator,product,1,0,0,0,48
eclipse,incubator,status,0,0,0,0,48
technology,cbi,os,13,0,0,0,613
technology,cbi,priority,11,1,0,0,613
technology,cbi,hardware,10,0,0,0,613
technology,cbi,version,8,0,0,0,613
technology,cbi,component,116,1,0,0,613
technology,cbi,severity,34,5,0,0,613
technology,cbi,assignee,0,0,0,0,613
technology,cbi,product,112,1,0,0,613
technology,cbi,status,0,0,0,0,613
ecd,cft,os,0,0,0,0,131
ecd,cft,priority,0,0,0,0,131
ecd,cft,hardware,0,0,0,0,131
ecd,cft,version,0,0,0,0,131
ecd,cft,component,0,0,0,0,131
ecd,cft,severity,1,0,0,0,131
ecd,cft,assignee,0,0,0,0,131
ecd,cft,product,0,0,0,0,131
ecd,cft,status,0,0,0,0,131
modeling,gmp,os,5,0,0,0,245
modeling,gmp,priority,31,1,0,0,245
modeling,gmp,hardware,0,0,0,0,245
modeling,gmp,version,5,1,0,0,245
modeling,gmp,component,12,0,0,0,245
modeling,gmp,severity,6,2,0,0,245
modeling,gmp,assignee,0,0,0,0,245
modeling,gmp,product,4,0,0,0,245
modeling,gmp,status,0,0,0,0,245
iot,om2m,os,0,0,0,0,44
iot,om2m,priority,0,0,0,0,44
iot,om2m,hardware,0,0,0,0,44
iot,om2m,version,0,2,0,0,44
iot,om2m,component,0,0,0,0,44
iot,om2m,severity,0,0,0,0,44
iot,om2m,assignee,0,0,0,0,44
iot,om2m,product,0,0,0,0,44
iot,om2m,status,0,0,0,0,44
tools,buckminster,os,103,1,0,0,1261
tools,buckminster,priority,32,2,0,0,1261
tools,buckminster,hardware,96,1,0,0,1261
tools,buckminster,version,10,0,0,0,1261
tools,buckminster,component,13,0,1,0,1261
tools,buckminster,severity,48,2,0,0,1261
tools,buckminster,assignee,0,0,0,0,1261
tools,buckminster,product,2,0,0,0,1261
tools,buckminster,status,0,0,0,0,1261
modeling,umlgen,os,0,0,0,0,88
modeling,umlgen,priority,0,0,0,0,88
modeling,umlgen,hardware,0,0,0,0,88
modeling,umlgen,version,1,2,0,0,88
modeling,umlgen,component,3,0,0,0,88
modeling,umlgen,severity,13,0,0,0,88
modeling,umlgen,assignee,0,0,0,0,88
modeling,umlgen,product,0,0,0,0,88
modeling,umlgen,status,0,0,0,0,88
rt,gemini.blueprint,os,1,0,0,0,87
rt,gemini.blueprint,priority,0,0,0,0,87
rt,gemini.blueprint,hardware,0,0,0,0,87
rt,gemini.blueprint,version,7,0,0,0,87
rt,gemini.blueprint,component,3,0,0,0,87
rt,gemini.blueprint,severity,9,0,0,0,87
rt,gemini.blueprint,assignee,0,0,0,0,87
rt,gemini.blueprint,product,1,0,0,0,87
rt,gemini.blueprint,status,0,0,0,0,87
rt,gemini.management,os,0,0,0,0,49
rt,gemini.management,priority,0,0,0,0,49
rt,gemini.management,hardware,0,0,0,0,49
rt,gemini.management,version,6,1,0,0,49
rt,gemini.management,component,0,0,0,0,49
rt,gemini.management,severity,0,0,0,0,49
rt,gemini.management,assignee,0,0,0,0,49
rt,gemini.management,product,0,0,0,0,49
rt,gemini.management,status,0,0,0,0,49
rt,jetty,os,42,0,0,0,3770
rt,jetty,priority,8,0,0,0,3770
rt,jetty,hardware,33,0,0,0,3770
rt,jetty,version,132,3,0,1,3770
rt,jetty,component,16,0,0,0,3770
rt,jetty,severity,94,2,0,0,3770
rt,jetty,assignee,0,0,0,0,3770
rt,jetty,product,0,0,0,0,3770
rt,jetty,status,0,0,0,0,3770
technology,mdmweb,os,5,0,0,0,28
technology,mdmweb,priority,0,0,0,0,28
technology,mdmweb,hardware,5,0,0,0,28
technology,mdmweb,version,0,0,0,0,28
technology,mdmweb,component,0,0,0,0,28
technology,mdmweb,severity,0,0,0,0,28
technology,mdmweb,assignee,0,0,0,0,28
technology,mdmweb,product,0,0,0,0,28
technology,mdmweb,status,0,0,0,0,28
modeling,emf.diffmerge,os,0,0,0,0,152
modeling,emf.diffmerge,priority,0,0,0,0,152
modeling,emf.diffmerge,hardware,0,0,0,0,152
modeling,emf.diffmerge,version,0,0,0,0,152
modeling,emf.diffmerge,component,0,0,0,0,152
modeling,emf.diffmerge,severity,5,0,0,0,152
modeling,emf.diffmerge,assignee,0,0,0,0,152
modeling,emf.diffmerge,product,0,0,0,0,152
modeling,emf.diffmerge,status,0,0,0,0,152
ecd,dirigible,os,4,0,0,0,320
ecd,dirigible,priority,23,0,0,0,320
ecd,dirigible,hardware,2,0,0,0,320
ecd,dirigible,version,53,17,7,11,320
ecd,dirigible,component,7,0,0,0,320
ecd,dirigible,severity,34,5,0,0,320
ecd,dirigible,assignee,0,0,0,0,320
ecd,dirigible,product,0,0,0,0,320
ecd,dirigible,status,0,0,0,0,320
rt,gemini.web,os,1,0,0,0,217
rt,gemini.web,priority,1,0,0,0,217
rt,gemini.web,hardware,1,0,0,0,217
rt,gemini.web,version,4,0,0,0,217
rt,gemini.web,component,34,11,0,0,217
rt,gemini.web,severity,11,0,0,0,217
rt,gemini.web,assignee,0,0,0,0,217
rt,gemini.web,product,34,11,0,0,217
rt,gemini.web,status,0,0,0,0,217
technology,skalli,os,6,0,0,0,177
technology,skalli,priority,7,0,0,0,177
technology,skalli,hardware,5,0,0,0,177
technology,skalli,version,0,0,0,0,177
technology,skalli,component,0,0,0,0,177
technology,skalli,severity,7,0,0,0,177
technology,skalli,assignee,0,0,0,0,177
technology,skalli,product,0,0,0,0,177
technology,skalli,status,0,0,0,0,177
